ID,Timestamp,battery
60df87b4be3fc900069dac21,1625269271000,72
60df87b4be3fc900069dac22,1625269271000,69
60df87b4be3fc900069dac1f,1625269391000,83
60df87b4be3fc900069dac20,1625269391000,87
60df87b4be3fc900069dac21,1625269391000,72
60df87b4be3fc900069dac22,1625269391000,69
60df87b4be3fc900069dac1f,1625269511000,83
60df87b4be3fc900069dac20,1625269511000,87
60df87b4be3fc900069dac21,1625269511000,72
60df87b4be3fc900069dac22,1625269511000,69
60df87b4be3fc900069dac1f,1625269631000,83
60df87b4be3fc900069dac20,1625269631000,85
60df87b4be3fc900069dac21,1625269631000,72
60df87b4be3fc900069dac22,1625269631000,69
60df87b4be3fc900069dac1f,1625269751000,81
60df87b4be3fc900069dac20,1625269751000,83
60df87b4be3fc900069dac21,1625269751000,72
60df87b4be3fc900069dac22,1625269751000,69
60df87b4be3fc900069dac1f,1625269871000,80
60df87b4be3fc900069dac20,1625269871000,81
60df87b4be3fc900069dac21,1625269871000,72
60df87b4be3fc900069dac22,1625269871000,69
60df87b4be3fc900069dac1f,1625269991000,78
60df87b4be3fc900069dac20,1625269991000,79
60df87b4be3fc900069dac21,1625269991000,72
60df87b4be3fc900069dac22,1625269991000,69
60df87b4be3fc900069dac1f,1625270111000,78
60df87b4be3fc900069dac20,1625270111000,79
60df87b4be3fc900069dac21,1625270111000,72
60df87b4be3fc900069dac22,1625270111000,69
60df87b4be3fc900069dac1f,1625270231000,78
60df87b4be3fc900069dac20,1625270231000,79
60df87b4be3fc900069dac21,1625270231000,72
60df87b4be3fc900069dac22,1625270231000,69
60df87b4be3fc900069dac1f,1625270351000,77
60df87b4be3fc900069dac20,1625270351000,78
60df87b4be3fc900069dac21,1625270351000,72
60df87b4be3fc900069dac22,1625270351000,69
60df87b4be3fc900069dac1f,1625270471000,75
60df87b4be3fc900069dac20,1625270471000,77
60df87b4be3fc900069dac21,1625270471000,72
60df87b4be3fc900069dac22,1625270471000,69
60df87b4be3fc900069dac1f,1625270591000,74
60df87b4be3fc900069dac20,1625270591000,76
60df87b4be3fc900069dac21,1625270591000,72
60df87b4be3fc900069dac22,1625270591000,69
60df87b4be3fc900069dac1f,1625270711000,74
60df87b4be3fc900069dac20,1625270711000,76
60df87b4be3fc900069dac21,1625270711000,72
60df87b4be3fc900069dac22,1625270711000,69
60df87b4be3fc900069dac1f,1625270831000,72
60df87b4be3fc900069dac20,1625270831000,75
60df87b4be3fc900069dac21,1625270831000,72
60df87b4be3fc900069dac22,1625270831000,69
60df87b4be3fc900069dac1f,1625270951000,70
60df87b4be3fc900069dac20,1625270951000,73
60df87b4be3fc900069dac21,1625270951000,100
60df87b4be3fc900069dac22,1625270951000,69
60df87b4be3fc900069dac1f,1625271071000,70
60df87b4be3fc900069dac20,1625271071000,73
60df87b4be3fc900069dac21,1625271071000,98
60df87b4be3fc900069dac22,1625271071000,69
60df87b4be3fc900069dac1f,1625271191000,70
60df87b4be3fc900069dac20,1625271191000,73
60df87b4be3fc900069dac21,1625271191000,98
60df87b4be3fc900069dac22,1625271191000,69
60df87b4be3fc900069dac1f,1625271311000,70
60df87b4be3fc900069dac20,1625271311000,71
60df87b4be3fc900069dac21,1625271311000,97
60df87b4be3fc900069dac22,1625271311000,69
60df87b4be3fc900069dac1f,1625271431000,70
60df87b4be3fc900069dac20,1625271431000,69
60df87b4be3fc900069dac21,1625271431000,97
60df87b4be3fc900069dac22,1625271431000,69
60df87b4be3fc900069dac1f,1625271551000,70
60df87b4be3fc900069dac20,1625271551000,67
60df87b4be3fc900069dac21,1625271551000,96
60df87b4be3fc900069dac22,1625271551000,69
60df87b4be3fc900069dac1f,1625271671000,70
60df87b4be3fc900069dac20,1625271671000,66
60df87b4be3fc900069dac21,1625271671000,94
60df87b4be3fc900069dac22,1625271671000,100
60df87b4be3fc900069dac1f,1625271791000,70
60df87b4be3fc900069dac20,1625271791000,65
60df87b4be3fc900069dac21,1625271791000,94
60df87b4be3fc900069dac22,1625271791000,100
60df87b4be3fc900069dac1f,1625271911000,70
60df87b4be3fc900069dac20,1625271911000,63
60df87b4be3fc900069dac21,1625271911000,94
60df87b4be3fc900069dac22,1625271911000,98
60df87b4be3fc900069dac1f,1625272031000,70
60df87b4be3fc900069dac20,1625272031000,62
60df87b4be3fc900069dac21,1625272031000,92
60df87b4be3fc900069dac22,1625272031000,98
60df87b4be3fc900069dac1f,1625272151000,70
60df87b4be3fc900069dac20,1625272151000,62
60df87b4be3fc900069dac21,1625272151000,92
60df87b4be3fc900069dac22,1625272151000,97
60df87b4be3fc900069dac1f,1625272271000,70
60df87b4be3fc900069dac20,1625272271000,60
60df87b4be3fc900069dac21,1625272271000,90
60df87b4be3fc900069dac22,1625272271000,95
60df87b4be3fc900069dac1f,1625272391000,70
60df87b4be3fc900069dac20,1625272391000,58
60df87b4be3fc900069dac21,1625272391000,89
60df87b4be3fc900069dac22,1625272391000,93
60df87b4be3fc900069dac1f,1625272511000,70
60df87b4be3fc900069dac20,1625272511000,58
60df87b4be3fc900069dac21,1625272511000,88
60df87b4be3fc900069dac22,1625272511000,93
60df87b4be3fc900069dac1f,1625272631000,70
60df87b4be3fc900069dac20,1625272631000,58
60df87b4be3fc900069dac21,1625272631000,86
60df87b4be3fc900069dac22,1625272631000,92
60df87b4be3fc900069dac1f,1625272751000,70
60df87b4be3fc900069dac20,1625272751000,57
60df87b4be3fc900069dac21,1625272751000,84
60df87b4be3fc900069dac22,1625272751000,90
60df87b4be3fc900069dac1f,1625272871000,70
60df87b4be3fc900069dac20,1625272871000,55
60df87b4be3fc900069dac21,1625272871000,83
60df87b4be3fc900069dac22,1625272871000,88
60df87b4be3fc900069dac1f,1625272991000,70
60df87b4be3fc900069dac20,1625272991000,55
60df87b4be3fc900069dac21,1625272991000,82
60df87b4be3fc900069dac22,1625272991000,87
60df87b4be3fc900069dac1f,1625273111000,70
60df87b4be3fc900069dac20,1625273111000,55
60df87b4be3fc900069dac21,1625273111000,81
60df87b4be3fc900069dac22,1625273111000,85
60df87b4be3fc900069dac1f,1625273231000,70
60df87b4be3fc900069dac20,1625273231000,55
60df87b4be3fc900069dac21,1625273231000,79
60df87b4be3fc900069dac22,1625273231000,84
60df87b4be3fc900069dac1f,1625273351000,70
60df87b4be3fc900069dac20,1625273351000,55
60df87b4be3fc900069dac21,1625273351000,79
60df87b4be3fc900069dac22,1625273351000,82
60df87b4be3fc900069dac1f,1625273471000,70
60df87b4be3fc900069dac20,1625273471000,54
60df87b4be3fc900069dac21,1625273471000,78
60df87b4be3fc900069dac22,1625273471000,82
60df87b4be3fc900069dac1f,1625273591000,70
60df87b4be3fc900069dac20,1625273591000,53
60df87b4be3fc900069dac21,1625273591000,76
60df87b4be3fc900069dac22,1625273591000,82
60df87b4be3fc900069dac1f,1625273711000,70
60df87b4be3fc900069dac20,1625273711000,51
60df87b4be3fc900069dac21,1625273711000,75
60df87b4be3fc900069dac22,1625273711000,80
60df87b4be3fc900069dac1f,1625273831000,100
60df87b4be3fc900069dac20,1625273831000,51
60df87b4be3fc900069dac21,1625273831000,75
60df87b4be3fc900069dac22,1625273831000,79
60df87b4be3fc900069dac1f,1625273951000,99
60df87b4be3fc900069dac20,1625273951000,50
60df87b4be3fc900069dac21,1625273951000,75
60df87b4be3fc900069dac22,1625273951000,78
60df87b4be3fc900069dac1f,1625274071000,98
60df87b4be3fc900069dac20,1625274071000,48
60df87b4be3fc900069dac21,1625274071000,75
60df87b4be3fc900069dac22,1625274071000,78
60df87b4be3fc900069dac1f,1625274191000,98
60df87b4be3fc900069dac20,1625274191000,47
60df87b4be3fc900069dac21,1625274191000,75
60df87b4be3fc900069dac22,1625274191000,78
60df87b4be3fc900069dac1f,1625274311000,96
60df87b4be3fc900069dac20,1625274311000,45
60df87b4be3fc900069dac21,1625274311000,75
60df87b4be3fc900069dac22,1625274311000,77
60df87b4be3fc900069dac1f,1625274431000,94
60df87b4be3fc900069dac20,1625274431000,45
60df87b4be3fc900069dac21,1625274431000,74
60df87b4be3fc900069dac22,1625274431000,77
60df87b4be3fc900069dac1f,1625274551000,93
60df87b4be3fc900069dac20,1625274551000,44
60df87b4be3fc900069dac21,1625274551000,74
60df87b4be3fc900069dac22,1625274551000,75
60df87b4be3fc900069dac1f,1625274671000,92
60df87b4be3fc900069dac20,1625274671000,44
60df87b4be3fc900069dac21,1625274671000,74
60df87b4be3fc900069dac22,1625274671000,73
60df87b4be3fc900069dac1f,1625274791000,91
60df87b4be3fc900069dac20,1625274791000,44
60df87b4be3fc900069dac21,1625274791000,74
60df87b4be3fc900069dac22,1625274791000,72
60df87b4be3fc900069dac1f,1625274911000,90
60df87b4be3fc900069dac20,1625274911000,43
60df87b4be3fc900069dac21,1625274911000,74
60df87b4be3fc900069dac22,1625274911000,70
60df87b4be3fc900069dac1f,1625275031000,90
60df87b4be3fc900069dac20,1625275031000,42
60df87b4be3fc900069dac21,1625275031000,74
60df87b4be3fc900069dac22,1625275031000,69
60df87b4be3fc900069dac1f,1625275151000,89
60df87b4be3fc900069dac20,1625275151000,42
60df87b4be3fc900069dac21,1625275151000,74
60df87b4be3fc900069dac22,1625275151000,69
60df87b4be3fc900069dac1f,1625275271000,89
60df87b4be3fc900069dac20,1625275271000,42
60df87b4be3fc900069dac21,1625275271000,74
60df87b4be3fc900069dac22,1625275271000,67
60df87b4be3fc900069dac1f,1625275391000,88
60df87b4be3fc900069dac20,1625275391000,42
60df87b4be3fc900069dac21,1625275391000,74
60df87b4be3fc900069dac22,1625275391000,65
60df87b4be3fc900069dac1f,1625275511000,88
60df87b4be3fc900069dac20,1625275511000,42
60df87b4be3fc900069dac21,1625275511000,74
60df87b4be3fc900069dac22,1625275511000,63
60df87b4be3fc900069dac1f,1625275631000,88
60df87b4be3fc900069dac20,1625275631000,42
60df87b4be3fc900069dac21,1625275631000,74
60df87b4be3fc900069dac22,1625275631000,61
60df87b4be3fc900069dac1f,1625275751000,86
60df87b4be3fc900069dac20,1625275751000,42
60df87b4be3fc900069dac21,1625275751000,74
60df87b4be3fc900069dac22,1625275751000,60
60df87b4be3fc900069dac1f,1625275871000,86
60df87b4be3fc900069dac20,1625275871000,42
60df87b4be3fc900069dac21,1625275871000,74
60df87b4be3fc900069dac22,1625275871000,58
60df87b4be3fc900069dac1f,1625275991000,86
60df87b4be3fc900069dac20,1625275991000,42
60df87b4be3fc900069dac21,1625275991000,74
60df87b4be3fc900069dac22,1625275991000,56
60df87b4be3fc900069dac1f,1625276111000,85
60df87b4be3fc900069dac20,1625276111000,42
60df87b4be3fc900069dac21,1625276111000,74
60df87b4be3fc900069dac22,1625276111000,54
60df87b4be3fc900069dac1f,1625276231000,83
60df87b4be3fc900069dac20,1625276231000,42
60df87b4be3fc900069dac21,1625276231000,74
60df87b4be3fc900069dac22,1625276231000,52
60df87b4be3fc900069dac1f,1625276351000,81
60df87b4be3fc900069dac20,1625276351000,42
60df87b4be3fc900069dac21,1625276351000,74
60df87b4be3fc900069dac22,1625276351000,50
60df87b4be3fc900069dac1f,1625276471000,81
60df87b4be3fc900069dac20,1625276471000,42
60df87b4be3fc900069dac21,1625276471000,74
60df87b4be3fc900069dac22,1625276471000,50
60df87b4be3fc900069dac1f,1625276591000,79
60df87b4be3fc900069dac20,1625276591000,42
60df87b4be3fc900069dac21,1625276591000,74
60df87b4be3fc900069dac22,1625276591000,49
60df87b4be3fc900069dac1f,1625276711000,78
60df87b4be3fc900069dac20,1625276711000,42
60df87b4be3fc900069dac21,1625276711000,74
60df87b4be3fc900069dac22,1625276711000,48
60df87b4be3fc900069dac1f,1625276831000,76
60df87b4be3fc900069dac20,1625276831000,42
60df87b4be3fc900069dac21,1625276831000,74
60df87b4be3fc900069dac22,1625276831000,48
60df87b4be3fc900069dac1f,1625276951000,75
60df87b4be3fc900069dac20,1625276951000,42
60df87b4be3fc900069dac21,1625276951000,74
60df87b4be3fc900069dac22,1625276951000,46
60df87b4be3fc900069dac1f,1625277071000,73
60df87b4be3fc900069dac20,1625277071000,42
60df87b4be3fc900069dac21,1625277071000,74
60df87b4be3fc900069dac22,1625277071000,44
60df87b4be3fc900069dac1f,1625277191000,71
60df87b4be3fc900069dac20,1625277191000,42
60df87b4be3fc900069dac21,1625277191000,74
60df87b4be3fc900069dac22,1625277191000,43
60df87b4be3fc900069dac1f,1625277311000,71
60df87b4be3fc900069dac20,1625277311000,42
60df87b4be3fc900069dac21,1625277311000,100
60df87b4be3fc900069dac22,1625277311000,41
60df87b4be3fc900069dac1f,1625277431000,71
60df87b4be3fc900069dac20,1625277431000,42
60df87b4be3fc900069dac21,1625277431000,98
60df87b4be3fc900069dac22,1625277431000,40
60df87b4be3fc900069dac1f,1625277551000,71
60df87b4be3fc900069dac20,1625277551000,42
60df87b4be3fc900069dac21,1625277551000,98
60df87b4be3fc900069dac22,1625277551000,39
60df87b4be3fc900069dac1f,1625277671000,71
60df87b4be3fc900069dac20,1625277671000,42
60df87b4be3fc900069dac21,1625277671000,97
60df87b4be3fc900069dac22,1625277671000,38
60df87b4be3fc900069dac1f,1625277791000,71
60df87b4be3fc900069dac20,1625277791000,42
60df87b4be3fc900069dac21,1625277791000,96
60df87b4be3fc900069dac22,1625277791000,36
60df87b4be3fc900069dac1f,1625277911000,71
60df87b4be3fc900069dac20,1625277911000,100
60df87b4be3fc900069dac21,1625277911000,95
60df87b4be3fc900069dac22,1625277911000,36
60df87b4be3fc900069dac1f,1625278031000,71
60df87b4be3fc900069dac20,1625278031000,99
60df87b4be3fc900069dac21,1625278031000,94
60df87b4be3fc900069dac22,1625278031000,34
60df87b4be3fc900069dac1f,1625278151000,71
60df87b4be3fc900069dac20,1625278151000,98
60df87b4be3fc900069dac21,1625278151000,94
60df87b4be3fc900069dac22,1625278151000,33
60df87b4be3fc900069dac1f,1625278271000,71
60df87b4be3fc900069dac20,1625278271000,96
60df87b4be3fc900069dac21,1625278271000,93
60df87b4be3fc900069dac22,1625278271000,32
60df87b4be3fc900069dac1f,1625278391000,71
60df87b4be3fc900069dac20,1625278391000,96
60df87b4be3fc900069dac21,1625278391000,91
60df87b4be3fc900069dac22,1625278391000,32
60df87b4be3fc900069dac1f,1625278511000,71
60df87b4be3fc900069dac20,1625278511000,95
60df87b4be3fc900069dac21,1625278511000,89
60df87b4be3fc900069dac22,1625278511000,30
60df87b4be3fc900069dac1f,1625278631000,71
60df87b4be3fc900069dac20,1625278631000,94
60df87b4be3fc900069dac21,1625278631000,89
60df87b4be3fc900069dac22,1625278631000,30
60df87b4be3fc900069dac1f,1625278751000,71
60df87b4be3fc900069dac20,1625278751000,93
60df87b4be3fc900069dac21,1625278751000,89
60df87b4be3fc900069dac22,1625278751000,30
60df87b4be3fc900069dac1f,1625278871000,71
60df87b4be3fc900069dac20,1625278871000,91
60df87b4be3fc900069dac21,1625278871000,88
60df87b4be3fc900069dac22,1625278871000,30
60df87b4be3fc900069dac1f,1625278991000,71
60df87b4be3fc900069dac20,1625278991000,91
60df87b4be3fc900069dac21,1625278991000,87
60df87b4be3fc900069dac22,1625278991000,30
60df87b4be3fc900069dac1f,1625279111000,71
60df87b4be3fc900069dac20,1625279111000,90
60df87b4be3fc900069dac21,1625279111000,86
60df87b4be3fc900069dac22,1625279111000,30
60df87b4be3fc900069dac1f,1625279231000,71
60df87b4be3fc900069dac20,1625279231000,89
60df87b4be3fc900069dac21,1625279231000,86
60df87b4be3fc900069dac22,1625279231000,30
60df87b4be3fc900069dac1f,1625279351000,71
60df87b4be3fc900069dac20,1625279351000,87
60df87b4be3fc900069dac21,1625279351000,85
60df87b4be3fc900069dac22,1625279351000,30
60df87b4be3fc900069dac1f,1625279471000,71
60df87b4be3fc900069dac20,1625279471000,86
60df87b4be3fc900069dac21,1625279471000,85
60df87b4be3fc900069dac22,1625279471000,30
60df87b4be3fc900069dac1f,1625279591000,71
60df87b4be3fc900069dac20,1625279591000,84
60df87b4be3fc900069dac21,1625279591000,85
60df87b4be3fc900069dac22,1625279591000,30
60df87b4be3fc900069dac1f,1625279711000,71
60df87b4be3fc900069dac20,1625279711000,84
60df87b4be3fc900069dac21,1625279711000,83
60df87b4be3fc900069dac22,1625279711000,30
60df87b4be3fc900069dac1f,1625279831000,71
60df87b4be3fc900069dac20,1625279831000,82
60df87b4be3fc900069dac21,1625279831000,83
60df87b4be3fc900069dac22,1625279831000,30
60df87b4be3fc900069dac1f,1625279951000,71
60df87b4be3fc900069dac20,1625279951000,81
60df87b4be3fc900069dac21,1625279951000,81
60df87b4be3fc900069dac22,1625279951000,30
60df87b4be3fc900069dac1f,1625280071000,71
60df87b4be3fc900069dac20,1625280071000,79
60df87b4be3fc900069dac21,1625280071000,79
60df87b4be3fc900069dac22,1625280071000,30
60df87b4be3fc900069dac1f,1625280191000,71
